insight_id,filter,filter_value,insight_key,feature,feature_display,metric,metric_display,direction,effect_size,effect_size_cohen_d,evidence_uplift_pp,evidence_n_has,evidence_n_abs,evidence_baseline_pp,evidence_sig,evidence_p_value,quality_flags,confidence,text
86a4eb9c,Brand,Sprite,Feature,products,Products,Likeability_Love_Like_T2B,Likeability,positive,medium,0.244,3.57,138,263,63.75,*,0.02258,multiple_testing_risk,medium,Products is associated with 3.6pp higher Likeability in Brand = Sprite (n=138 with feature; *).
8d57e660,Brand,Sprite,Feature,products,Products,SCD_score,SCD Score,positive,small,0.066,1.68,125,249,43.34,ns,0.52428,multiple_testing_risk,low,Products is associated with 1.7pp higher SCD Score in Brand = Sprite (n=125 with feature; ns).
640e434b,Brand,Sprite,Feature,occasions,Occasions,Attention_T2B,Attention,negative,medium,-0.283,-4.02,33,368,67.14,ns,0.12157,multiple_testing_risk,low,Occasions is associated with 4.0pp lower Attention in Brand = Sprite (n=33 with feature; ns).
6d8e6cd6,Brand,Sprite,Feature,occasions,Occasions,Persuasion_T2B,Persuasion,negative,large,-0.523,-8.6,33,368,66.77,*,0.0148,multiple_testing_risk,medium,Occasions is associated with 8.6pp lower Persuasion in Brand = Sprite (n=33 with feature; *).
5aae1f98,Brand,Sprite,Feature,occasions,Occasions,Likeability_Love_Like_T2B,Likeability,negative,medium,-0.411,-6.32,33,368,65.5,*,0.03477,multiple_testing_risk,medium,Occasions is associated with 6.3pp lower Likeability in Brand = Sprite (n=33 with feature; *).
ed31ed36,Brand,Sprite,Feature,occasions,Occasions,SCD_score,SCD Score,negative,small,-0.162,-3.89,32,342,44.24,ns,0.42604,multiple_testing_risk,low,Occasions is associated with 3.9pp lower SCD Score in Brand = Sprite (n=32 with feature; ns).
ccee71e4,Brand,Sprite,Feature,passion_point,Passion Point,Attention_T2B,Attention,positive,small,0.057,0.75,94,307,66.63,ns,0.32262,multiple_testing_risk,low,Passion Point is associated with 0.8pp higher Attention in Brand = Sprite (n=94 with feature; ns).
841fec69,Brand,Sprite,Feature,passion_point,Passion Point,Persuasion_T2B,Persuasion,negative,small,-0.042,-0.64,94,307,66.21,ns,0.56451,multiple_testing_risk,low,Passion Point is associated with 0.6pp lower Persuasion in Brand = Sprite (n=94 with feature; ns).
655c4845,Brand,Sprite,Feature,passion_point,Passion Point,Likeability_Love_Like_T2B,Likeability,negative,small,-0.117,-1.76,94,307,65.39,ns,0.36134,multiple_testing_risk,low,Passion Point is associated with 1.8pp lower Likeability in Brand = Sprite (n=94 with feature; ns).
d7e15c99,Brand,Sprite,Feature,passion_point,Passion Point,SCD_score,SCD Score,positive,small,0.078,1.97,91,283,43.43,ns,0.40282,multiple_testing_risk,low,Passion Point is associated with 2.0pp higher SCD Score in Brand = Sprite (n=91 with feature; ns).
3f434080,Brand,Sprite,Feature,intrinsic_elements,Intrinsic Elements,Attention_T2B,Attention,positive,medium,0.349,4.34,106,295,65.66,**,0.00327,multiple_testing_risk,high,Intrinsic Elements is associated with 4.3pp higher Attention in Brand = Sprite (n=106 with feature; **).
83ec851d,Brand,Sprite,Feature,intrinsic_elements,Intrinsic Elements,Persuasion_T2B,Persuasion,positive,small,0.146,2.13,106,295,65.5,ns,0.11269,multiple_testing_risk,low,Intrinsic Elements is associated with 2.1pp higher Persuasion in Brand = Sprite (n=106 with feature; ns).
93d0d4dd,Brand,Sprite,Feature,intrinsic_elements,Intrinsic Elements,Likeability_Love_Like_T2B,Likeability,positive,small,0.165,2.42,106,295,64.34,ns,0.16134,multiple_testing_risk,low,Intrinsic Elements is associated with 2.4pp higher Likeability in Brand = Sprite (n=106 with feature; ns).
5bf86c20,Brand,Sprite,Feature,intrinsic_elements,Intrinsic Elements,SCD_score,SCD Score,positive,small,0.035,0.86,101,273,43.67,ns,0.57829,multiple_testing_risk,low,Intrinsic Elements is associated with 0.9pp higher SCD Score in Brand = Sprite (n=101 with feature; ns).
130ce65b,Brand,Sprite,Feature,food,Food,Attention_T2B,Attention,positive,small,0.033,0.44,47,354,66.76,ns,0.79446,multiple_testing_risk,low,Food is associated with 0.4pp higher Attention in Brand = Sprite (n=47 with feature; ns).
4c82b1bf,Brand,Sprite,Feature,food,Food,Persuasion_T2B,Persuasion,negative,small,-0.1,-1.58,47,354,66.25,ns,0.91626,multiple_testing_risk,low,Food is associated with 1.6pp lower Persuasion in Brand = Sprite (n=47 with feature; ns).
d729fbc6,Brand,Sprite,Feature,food,Food,Likeability_Love_Like_T2B,Likeability,positive,small,0.049,0.74,47,354,64.89,ns,0.50005,multiple_testing_risk,low,Food is associated with 0.7pp higher Likeability in Brand = Sprite (n=47 with feature; ns).
21b44a7b,Brand,Sprite,Feature,food,Food,SCD_score,SCD Score,negative,small,-0.107,-2.64,46,328,44.23,ns,0.52878,multiple_testing_risk,low,Food is associated with 2.6pp lower SCD Score in Brand = Sprite (n=46 with feature; ns).
06a65d1d,Brand,Sprite,Feature,seasonal,Seasonal,Attention_T2B,Attention,negative,medium,-0.24,-3.13,21,380,66.97,ns,0.27323,"small_sample, multiple_testing_risk",low,Seasonal is associated with 3.1pp lower Attention in Brand = Sprite (n=21 with feature; ns). Small sample — treat as directional.
8aba913c,Brand,Sprite,Feature,seasonal,Seasonal,Persuasion_T2B,Persuasion,negative,large,-0.516,-7.62,21,380,66.46,*,0.01922,"small_sample, multiple_testing_risk",medium,Seasonal is associated with 7.6pp lower Persuasion in Brand = Sprite (n=21 with feature; *). Small sample — treat as directional.
e2d145ca,Brand,Sprite,Feature,seasonal,Seasonal,Likeability_Love_Like_T2B,Likeability,negative,medium,-0.48,-7.14,21,380,65.35,*,0.01962,"small_sample, multiple_testing_risk",medium,Seasonal is associated with 7.1pp lower Likeability in Brand = Sprite (n=21 with feature; *). Small sample — treat as directional.
b876b6df,Brand,Sprite,Feature,seasonal,Seasonal,SCD_score,SCD Score,negative,small,-0.176,-4.6,20,354,44.15,ns,0.434,"small_sample, multiple_testing_risk",low,Seasonal is associated with 4.6pp lower SCD Score in Brand = Sprite (n=20 with feature; ns). Small sample — treat as directional.
12e20e3e,Brand,Sprite,Feature,additional_elements_and_product_placement,Additional Elements,Attention_T2B,Attention,positive,small,0.059,0.75,30,371,66.75,ns,0.83332,multiple_testing_risk,low,Additional Elements is associated with 0.8pp higher Attention in Brand = Sprite (n=30 with feature; ns).
8aba5b1b,Brand,Sprite,Feature,additional_elements_and_product_placement,Additional Elements,Persuasion_T2B,Persuasion,positive,small,0.052,0.78,30,371,66.0,ns,0.47876,multiple_testing_risk,low,Additional Elements is associated with 0.8pp higher Persuasion in Brand = Sprite (n=30 with feature; ns).
fc4e6794,Brand,Sprite,Feature,additional_elements_and_product_placement,Additional Elements,Likeability_Love_Like_T2B,Likeability,negative,small,-0.107,-1.66,30,371,65.1,ns,0.45866,multiple_testing_risk,low,Additional Elements is associated with 1.7pp lower Likeability in Brand = Sprite (n=30 with feature; ns).
79c780c6,Brand,Sprite,Feature,additional_elements_and_product_placement,Additional Elements,SCD_score,SCD Score,positive,small,0.089,2.26,28,346,43.74,ns,0.5744,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 2.3pp higher SCD Score in Brand = Sprite (n=28 with feature; ns). Small sample — treat as directional.
60e0679a,Brand,Sprite,Feature,emotions,Emotions,Attention_T2B,Attention,negative,medium,-0.266,-3.63,11,390,66.91,ns,0.32581,"small_sample, multiple_testing_risk",low,Emotions is associated with 3.6pp lower Attention in Brand = Sprite (n=11 with feature; ns). Small sample — treat as directional.
1bd013f5,Brand,Sprite,Feature,emotions,Emotions,Persuasion_T2B,Persuasion,negative,medium,-0.387,-6.31,11,390,66.23,ns,0.21554,"small_sample, multiple_testing_risk",low,Emotions is associated with 6.3pp lower Persuasion in Brand = Sprite (n=11 with feature; ns). Small sample — treat as directional.
05766e8a,Brand,Sprite,Feature,emotions,Emotions,Likeability_Love_Like_T2B,Likeability,negative,large,-0.616,-8.39,11,390,65.21,*,0.04053,"small_sample, multiple_testing_risk",low,Emotions is associated with 8.4pp lower Likeability in Brand = Sprite (n=11 with feature; *). Small sample — treat as directional.
4fd47250,Brand,Sprite,Feature,emotions,Emotions,SCD_score,SCD Score,negative,large,-0.647,-15.3,11,363,44.36,ns,0.05078,"small_sample, multiple_testing_risk",low,Emotions is associated with 15.3pp lower SCD Score in Brand = Sprite (n=11 with feature; ns). Small sample — treat as directional.
802b7af6,Brand,Sprite,Feature,music_style,Music Style,Attention_T2B,Attention,positive,medium,0.333,3.66,11,390,66.71,ns,0.81746,"small_sample, multiple_testing_risk",low,Music Style is associated with 3.7pp higher Attention in Brand = Sprite (n=11 with feature; ns). Small sample — treat as directional.
850d694f,Brand,Sprite,Feature,music_style,Music Style,Persuasion_T2B,Persuasion,negative,small,-0.061,-0.81,11,390,66.08,ns,0.48371,"small_sample, multiple_testing_risk",low,Music Style is associated with 0.8pp lower Persuasion in Brand = Sprite (n=11 with feature; ns). Small sample — treat as directional.
b0727c22,Brand,Sprite,Feature,music_style,Music Style,Likeability_Love_Like_T2B,Likeability,positive,medium,0.312,3.8,11,390,64.87,ns,0.69527,"small_sample, multiple_testing_risk",low,Music Style is associated with 3.8pp higher Likeability in Brand = Sprite (n=11 with feature; ns). Small sample — treat as directional.
fa185104,Brand,Sprite,Feature,music_style,Music Style,SCD_score,SCD Score,negative,medium,-0.241,-5.42,10,364,44.05,ns,0.52768,"small_sample, multiple_testing_risk",low,Music Style is associated with 5.4pp lower SCD Score in Brand = Sprite (n=10 with feature; ns). Small sample — treat as directional.
a5ee176d,Brand,Fanta,Feature,human_presence,Human,Attention_T2B,Attention,positive,medium,0.378,4.93,235,216,57.11,***,7e-05,multiple_testing_risk,high,Human is associated with 4.9pp higher Attention in Brand = Fanta (n=235 with feature; ***).
0c1239a7,Brand,Fanta,Feature,human_presence,Human,Persuasion_T2B,Persuasion,positive,medium,0.275,4.46,235,216,51.25,**,0.00464,multiple_testing_risk,high,Human is associated with 4.5pp higher Persuasion in Brand = Fanta (n=235 with feature; **).
d579d492,Brand,Fanta,Feature,human_presence,Human,Likeability_Love_Like_T2B,Likeability,positive,medium,0.318,5.16,235,216,53.24,***,0.00044,multiple_testing_risk,high,Human is associated with 5.2pp higher Likeability in Brand = Fanta (n=235 with feature; ***).
75d66129,Brand,Fanta,Feature,human_presence,Human,SCD_score,SCD Score,positive,medium,0.241,5.62,231,201,39.46,*,0.0197,multiple_testing_risk,medium,Human is associated with 5.6pp higher SCD Score in Brand = Fanta (n=231 with feature; *).
3305e432,Brand,Fanta,Feature,food_presence,Food,Attention_T2B,Attention,positive,medium,0.432,5.63,82,369,58.66,**,0.00122,multiple_testing_risk,high,Food is associated with 5.6pp higher Attention in Brand = Fanta (n=82 with feature; **).
ab38899b,Brand,Fanta,Feature,food_presence,Food,Persuasion_T2B,Persuasion,positive,medium,0.408,6.6,82,369,52.37,**,0.00107,multiple_testing_risk,high,Food is associated with 6.6pp higher Persuasion in Brand = Fanta (n=82 with feature; **).
01ab2b00,Brand,Fanta,Feature,food_presence,Food,Likeability_Love_Like_T2B,Likeability,positive,medium,0.493,7.9,82,369,54.49,***,9e-05,multiple_testing_risk,high,Food is associated with 7.9pp higher Likeability in Brand = Fanta (n=82 with feature; ***).
b36adc92,Brand,Fanta,Feature,food_presence,Food,SCD_score,SCD Score,positive,medium,0.402,9.55,82,350,40.65,**,0.00112,multiple_testing_risk,high,Food is associated with 9.5pp higher SCD Score in Brand = Fanta (n=82 with feature; **).
e15e536c,Brand,Fanta,Feature,product_presence,Product,Attention_T2B,Attention,positive,small,0.013,0.17,270,181,59.58,ns,0.76785,multiple_testing_risk,low,Product is associated with 0.2pp higher Attention in Brand = Fanta (n=270 with feature; ns).
a7ed0bb3,Brand,Fanta,Feature,product_presence,Product,Persuasion_T2B,Persuasion,positive,small,0.092,1.5,270,181,52.67,ns,0.30542,multiple_testing_risk,low,Product is associated with 1.5pp higher Persuasion in Brand = Fanta (n=270 with feature; ns).
accf1dd9,Brand,Fanta,Feature,product_presence,Product,Likeability_Love_Like_T2B,Likeability,positive,small,0.077,1.26,270,181,55.17,ns,0.36952,multiple_testing_risk,low,Product is associated with 1.3pp higher Likeability in Brand = Fanta (n=270 with feature; ns).
080ee3e7,Brand,Fanta,Feature,product_presence,Product,SCD_score,SCD Score,positive,medium,0.217,5.08,261,171,39.4,*,0.03841,multiple_testing_risk,medium,Product is associated with 5.1pp higher SCD Score in Brand = Fanta (n=261 with feature; *).
0f4a9442,Brand,Fanta,Feature,animatics_cartoons_presence,Animatics Cartoons,Attention_T2B,Attention,positive,medium,0.3,4.98,11,440,59.56,ns,0.31333,"small_sample, multiple_testing_risk",low,Animatics Cartoons is associated with 5.0pp higher Attention in Brand = Fanta (n=11 with feature; ns). Small sample — treat as directional.
d9c01aa2,Brand,Fanta,Feature,animatics_cartoons_presence,Animatics Cartoons,Persuasion_T2B,Persuasion,positive,medium,0.27,5.41,11,440,53.44,ns,0.36536,"small_sample, multiple_testing_risk",low,Animatics Cartoons is associated with 5.4pp higher Persuasion in Brand = Fanta (n=11 with feature; ns). Small sample — treat as directional.
11d38f2a,Brand,Fanta,Feature,animatics_cartoons_presence,Animatics Cartoons,Likeability_Love_Like_T2B,Likeability,positive,medium,0.27,4.85,11,440,55.81,ns,0.40639,"small_sample, multiple_testing_risk",low,Animatics Cartoons is associated with 4.8pp higher Likeability in Brand = Fanta (n=11 with feature; ns). Small sample — treat as directional.
129f8cbe,Brand,Fanta,Feature,animatics_cartoons_presence,Animatics Cartoons,SCD_score,SCD Score,positive,medium,0.22,6.46,11,421,42.3,ns,0.74862,"small_sample, multiple_testing_risk",low,Animatics Cartoons is associated with 6.5pp higher SCD Score in Brand = Fanta (n=11 with feature; ns). Small sample — treat as directional.
47232c5f,Brand,Fanta,Feature,animals_and_pets_presence,Animals And Pets,Attention_T2B,Attention,positive,medium,0.333,4.85,18,433,59.49,ns,0.2622,"small_sample, multiple_testing_risk",low,Animals And Pets is associated with 4.9pp higher Attention in Brand = Fanta (n=18 with feature; ns). Small sample — treat as directional.
bc343621,Brand,Fanta,Feature,animals_and_pets_presence,Animals And Pets,Persuasion_T2B,Persuasion,positive,medium,0.209,3.73,18,433,53.42,ns,0.53093,"small_sample, multiple_testing_risk",low,Animals And Pets is associated with 3.7pp higher Persuasion in Brand = Fanta (n=18 with feature; ns). Small sample — treat as directional.
50f36ab7,Brand,Fanta,Feature,animals_and_pets_presence,Animals And Pets,Likeability_Love_Like_T2B,Likeability,positive,medium,0.394,6.63,18,433,55.66,ns,0.13421,"small_sample, multiple_testing_risk",low,Animals And Pets is associated with 6.6pp higher Likeability in Brand = Fanta (n=18 with feature; ns). Small sample — treat as directional.
bb9c0315,Brand,Fanta,Feature,animals_and_pets_presence,Animals And Pets,SCD_score,SCD Score,positive,medium,0.286,7.14,18,414,42.17,ns,0.33156,"small_sample, multiple_testing_risk",low,Animals And Pets is associated with 7.1pp higher SCD Score in Brand = Fanta (n=18 with feature; ns). Small sample — treat as directional.
8b37f99e,Brand,Fanta,Feature,indoors,Indoors,Attention_T2B,Attention,positive,medium,0.303,3.95,177,274,58.13,**,0.00543,multiple_testing_risk,high,Indoors is associated with 4.0pp higher Attention in Brand = Fanta (n=177 with feature; **).
1485d9c3,Brand,Fanta,Feature,indoors,Indoors,Persuasion_T2B,Persuasion,positive,small,0.184,3.0,177,274,52.39,ns,0.08709,multiple_testing_risk,low,Indoors is associated with 3.0pp higher Persuasion in Brand = Fanta (n=177 with feature; ns).
2ae9fee6,Brand,Fanta,Feature,indoors,Indoors,Likeability_Love_Like_T2B,Likeability,positive,medium,0.254,4.1,177,274,54.32,**,0.00762,multiple_testing_risk,high,Indoors is associated with 4.1pp higher Likeability in Brand = Fanta (n=177 with feature; **).
8f7df6ee,Brand,Fanta,Feature,indoors,Indoors,SCD_score,SCD Score,positive,medium,0.242,5.66,174,258,40.18,*,0.02003,multiple_testing_risk,medium,Indoors is associated with 5.7pp higher SCD Score in Brand = Fanta (n=174 with feature; *).
aab6bb28,Brand,Fanta,Feature,outdoors,Outdoors,Attention_T2B,Attention,positive,medium,0.414,5.49,45,406,59.13,**,0.00541,multiple_testing_risk,medium,Outdoors is associated with 5.5pp higher Attention in Brand = Fanta (n=45 with feature; **).
2dc39ac6,Brand,Fanta,Feature,outdoors,Outdoors,Persuasion_T2B,Persuasion,positive,medium,0.307,4.92,45,406,53.08,ns,0.06028,multiple_testing_risk,low,Outdoors is associated with 4.9pp higher Persuasion in Brand = Fanta (n=45 with feature; ns).
b91edae4,Brand,Fanta,Feature,outdoors,Outdoors,Likeability_Love_Like_T2B,Likeability,positive,medium,0.465,7.34,45,406,55.19,**,0.00399,multiple_testing_risk,medium,Outdoors is associated with 7.3pp higher Likeability in Brand = Fanta (n=45 with feature; **).
ee8d0bd8,Brand,Fanta,Feature,outdoors,Outdoors,SCD_score,SCD Score,positive,small,0.095,2.34,43,389,42.23,ns,0.75347,multiple_testing_risk,low,Outdoors is associated with 2.3pp higher SCD Score in Brand = Fanta (n=43 with feature; ns).
fdc5906f,Brand,Fanta,Feature,color_spectrum,Color Spectrum,Attention_T2B,Attention,negative,small,-0.035,-0.45,401,50,60.08,ns,0.92345,multiple_testing_risk,low,Color Spectrum is associated with 0.5pp lower Attention in Brand = Fanta (n=401 with feature; ns).
17e96cc1,Brand,Fanta,Feature,color_spectrum,Color Spectrum,Persuasion_T2B,Persuasion,positive,small,0.05,0.81,401,50,52.85,ns,0.64903,multiple_testing_risk,low,Color Spectrum is associated with 0.8pp higher Persuasion in Brand = Fanta (n=401 with feature; ns).
41c8d93d,Brand,Fanta,Feature,color_spectrum,Color Spectrum,Likeability_Love_Like_T2B,Likeability,negative,small,-0.048,-0.8,401,50,56.63,ns,0.6969,multiple_testing_risk,low,Color Spectrum is associated with 0.8pp lower Likeability in Brand = Fanta (n=401 with feature; ns).
